,Timestamp,Username,VideoID,Comment,Date,Lang
1039,2024-09-05T23:37:41Z,@quinmari25,yss4rIrHl6o,YOU'RE RIGHT,2024-09-05T23:37:41Z,cy
1040,2024-09-05T22:59:01Z,@nurulchandraw7006,yss4rIrHl6o,start my day with day6 ehehehe,2024-09-05T22:59:01Z,en
1041,2024-09-05T22:42:19Z,@kimalfer3965,yss4rIrHl6o,Everyone please watch mv time of our life too. Because we can get another awards for this song,2024-09-05T22:42:19Z,en
1042,2024-09-05T22:17:16Z,@fabianepufal1441,yss4rIrHl6o,Pra mim a banda não funciona com quatro integrantes. Eu preciso do Jae!!,2024-09-05T22:17:16Z,pt
1043,2024-09-05T22:12:56Z,@honeybaby6742,yss4rIrHl6o,"점점 사람들이 인기나 어떤 사람이 불러서 들어주기 보다는 노래가 좋으면 음원차트 들어가는 세상으로 바뀌는거같음 
듣기에 편하고 공감되는 음악",2024-09-05T22:12:56Z,ko
1044,2024-09-08T13:53:01Z,@현성-u9d,yss4rIrHl6o,그게 옛날 한국 가욘데,2024-09-08T13:53:01Z,ko
1045,2024-09-09T05:01:12Z,@user-mpk1dmkof,yss4rIrHl6o,아직 아님 예전보단 나아졌지만 여전히 노래 좋은데 저평가 받은곡 많음,2024-09-09T05:01:12Z,ko
1046,2024-09-12T00:27:54Z,@Hsdhdjsk,yss4rIrHl6o,예전처럼 돌아가는중…!개인적으로 이런거좋음 ㅜ맨날 인기많다고 나올때마다 1위하고 그러는거 물론 노래는 나쁘지 않앗는데 좀 물렸었음..,2024-09-12T00:27:54Z,ko
1047,2024-09-05T21:40:31Z,@carxshii,yss4rIrHl6o,it’s a wild time to be a myday rn. My 2017 myday self would never have imagined this,2024-09-05T21:40:31Z,en
1048,2024-09-05T21:19:42Z,@taiga_0_083,yss4rIrHl6o,O MV ficou lindo!!,2024-09-05T21:19:42Z,pt
1049,2024-09-05T20:39:01Z,@omd2fan720,yss4rIrHl6o,神曲が爆誕,2024-09-05T20:39:01Z,ko
1050,2024-09-05T20:22:38Z,@fani3103,yss4rIrHl6o,kurang lamaaaaa lagunyaaaaa,2024-09-05T20:22:38Z,so
1051,2024-09-05T20:20:41Z,@ModifiedBelle2023,yss4rIrHl6o,This sounds like a song that could be a theme song to a show or something 🤭,2024-09-05T20:20:41Z,en
1052,2024-09-05T19:56:21Z,@mocca109,yss4rIrHl6o,"GO GO MYDAY, we can reach 10M",2024-09-05T19:56:21Z,en
1053,2024-09-05T19:40:36Z,@gelikagan,yss4rIrHl6o,DAY6 ЛЕГЕНДЫ НАВСЕГДА,2024-09-05T19:40:36Z,uk
1054,2024-09-05T19:28:01Z,@belem7950,yss4rIrHl6o,Sigamos haciendo stream mydays,2024-09-05T19:28:01Z,es
1055,2024-09-05T19:01:42Z,@_nin00,yss4rIrHl6o,"If you guys love rock band, go listen to Xdinary heroes too... i get the same energy just like when I was stan day6 from their debut day.",2024-09-05T19:01:42Z,en
1056,2024-09-05T20:52:38Z,@04Ammy04,yss4rIrHl6o,Love and Fear is so good.,2024-09-05T20:52:38Z,en
1057,2024-09-05T18:45:19Z,@aaa-k3x7p,yss4rIrHl6o,원필이는 진짜 목소리 뭐지😮,2024-09-05T18:45:19Z,ko
1058,2024-09-05T18:31:47Z,@AlonsoYara,yss4rIrHl6o,congratulations my boys! RAK is deserved.,2024-09-05T18:31:47Z,en
1059,2024-09-05T17:56:20Z,@hanowoman_,yss4rIrHl6o,"Love it ❤ thank youu, i love u so much 🍀",2024-09-05T17:56:20Z,en
1060,2024-09-05T17:47:12Z,@ddungdin1601,yss4rIrHl6o,I really love this song!!!,2024-09-05T17:47:12Z,en
1061,2024-09-05T17:33:34Z,@azelaarcleeknows4097,yss4rIrHl6o,❤,2024-09-05T17:33:34Z,Other
1062,2024-09-05T17:26:59Z,@rovyghany,yss4rIrHl6o,0:37 1:31 Ahmad Wonpil Pre-chorus part 💯🔥,2024-09-05T17:26:59Z,en
1063,2024-09-05T17:20:06Z,@picheolindino,yss4rIrHl6o,❤❤❤,2024-09-05T17:20:06Z,Other
1064,2024-09-05T17:18:00Z,@user-yg2rd8gk7v,yss4rIrHl6o,"수록곡 7개 진짜 다 좋아요! 다들 수록곡도 꼭 듣길,,,",2024-09-05T17:18:00Z,ko
1065,2024-09-05T17:10:59Z,@제제네고양이,yss4rIrHl6o,으악,2024-09-05T17:10:59Z,ko
1066,2024-09-05T17:03:11Z,@Sau_umi,yss4rIrHl6o,"Сколько я спала? Неужели Day6 выпустили альбом?! Я ТАК СЧАСТЛИВА! Трава стала зеленее, а небо голубее!",2024-09-05T17:03:11Z,ru
1067,2024-09-05T16:59:55Z,@hiyo123,yss4rIrHl6o,600만 곧이다!,2024-09-05T16:59:55Z,ko
1068,2024-09-05T16:54:10Z,@ramyeonce,yss4rIrHl6o,Giving anime OST vibe,2024-09-05T16:54:10Z,en
1069,2024-09-05T16:47:21Z,@SAD-lx8dr,yss4rIrHl6o,PERFECTION.,2024-09-05T16:47:21Z,tl
1070,2024-09-05T16:47:14Z,@SAD-lx8dr,yss4rIrHl6o,PERFECT.,2024-09-05T16:47:14Z,id
1071,2024-09-05T16:37:19Z,@alesyairdina6453,yss4rIrHl6o,i love this song!,2024-09-05T16:37:19Z,en
1072,2024-09-05T16:26:09Z,@QTMG1102,yss4rIrHl6o,아니 나만아는 가수였는데 왜 멜론 1위 먹은거냐 계속 나만 알고 싶은데,2024-09-05T16:26:09Z,ko
1073,2024-09-05T16:25:33Z,@DimasSeto-n7r,yss4rIrHl6o,Wow,2024-09-05T16:25:33Z,pl
1074,2024-09-05T16:15:32Z,@postivethingking,yss4rIrHl6o,노래가 나쁜 건 아닌데 뭔가 수록곡 느낌임.,2024-09-05T16:15:32Z,ko
1075,2024-09-05T23:49:14Z,@camp3191,yss4rIrHl6o,수록곡 중에 카운터 들어보세요...,2024-09-05T23:49:14Z,ko
1076,2024-09-05T16:01:49Z,@AbulahJeriyan,yss4rIrHl6o,stanearlos por 9 años fue la decisión correcta,2024-09-05T16:01:49Z,es
1077,2024-09-05T16:01:21Z,@nakulmandhotra,yss4rIrHl6o,We love you Day6,2024-09-05T16:01:21Z,en
1078,2024-09-05T15:59:39Z,@user-jm9hf7ee9v,yss4rIrHl6o,wow day6!!! great music again!!!!,2024-09-05T15:59:39Z,en
1079,2024-09-05T15:51:36Z,@gnyhuss,yss4rIrHl6o,Day6 🙌🏼,2024-09-05T15:51:36Z,so
1080,2024-09-05T15:45:31Z,@enigerlee0525,yss4rIrHl6o,"Digital monsters, DAY6! You've come so far, boys! Thank you for teaching me patience and be grateful for the blessings I have! God bless us all!",2024-09-05T16:50:51Z,en
1081,2024-09-05T15:44:30Z,@yuushira9596,yss4rIrHl6o,"boys i love you so much 🥲 i’ve been here since 8 years ago but you’re always a constant for me i’m so thankful,, just like your album “band aid”, your music is healing and pushing me into the next chapter of my life!! ❤",2024-09-05T15:44:30Z,en
1082,2024-09-05T15:38:28Z,@black.swan.00,yss4rIrHl6o,can't stop listening to this masterpiece :>,2024-09-05T15:38:28Z,en
1083,2024-09-05T15:35:17Z,@Vi_Kartika2,yss4rIrHl6o,".@day6official 9th Mini Album ""Band Aid"" on Hanteo

Day 1: 42,756 copies
Day 2: 23,723 copies
Day 3: 10,954 copies

Total: 77,433 copies",2024-09-05T15:35:17Z,en
1084,2024-09-05T15:14:55Z,@melonpppang,yss4rIrHl6o,YoungK oppa cười đẹp thật..,2024-09-05T15:14:55Z,vi
1085,2024-09-05T15:14:04Z,@MarufHasan-de4bp,yss4rIrHl6o,❤❤❤❤❤❤,2024-09-05T15:14:04Z,Other
1086,2024-09-05T14:55:16Z,@sanapomu-j7b,yss4rIrHl6o,só foi aquele chorume sair do grupo q eles começaram a chartar bem,2024-09-05T14:55:16Z,pt
1087,2024-09-05T14:54:58Z,@앙쩡이,yss4rIrHl6o,ft아일랜드만한애들이읍어서못뜨네,2024-09-05T14:54:58Z,ko
1088,2024-09-05T16:39:42Z,@inniasmr,yss4rIrHl6o,데이식스 노래 중에 센것도 많아요!,2024-09-05T16:39:42Z,ko
1089,2024-09-05T14:54:33Z,@아크루즈,yss4rIrHl6o,데이식스노래는 다 좋네,2024-09-05T14:54:33Z,ko
1090,2024-09-05T14:50:08Z,@aisyahkharoe1535,yss4rIrHl6o,cant wait to meet them soon!,2024-09-05T14:50:08Z,en
1091,2024-09-05T14:37:55Z,@Ppompuru,yss4rIrHl6o,Какая очаровательная песня!~,2024-09-05T14:37:55Z,ru
1092,2024-09-05T14:35:27Z,@liastudent,yss4rIrHl6o,Anime ost,2024-09-05T14:35:27Z,et
1093,2024-09-05T14:34:06Z,@伍55-d9m,yss4rIrHl6o,like an animes bgm,2024-09-05T14:34:06Z,et
1094,2024-09-05T14:30:19Z,@cycokeelah,yss4rIrHl6o,락이라고 하기엔 너무 소프트하지만 확실히 세련됐다. 에프티나 시엔블루처럼 소몰이가 하는 락같은 느낌이 없는게 매력. 옛날 데이브레이크 느낌도 나고.,2024-09-05T14:30:19Z,ko
1095,2024-09-05T14:28:38Z,@starrynight3248,yss4rIrHl6o,"Hope we could give them soooo many wins this time, LET'S GO HIGHER TOGETHER DAY6!!",2024-09-05T14:28:38Z,en
1096,2024-09-05T14:27:10Z,@적재-q2s,yss4rIrHl6o,일본노래 비슷한거 있는데 ㅋㅋㅋㅋ,2024-09-05T14:27:10Z,ko
1097,2024-09-05T14:26:17Z,@HanToeNails,yss4rIrHl6o,This is so good,2024-09-05T14:26:17Z,en
1098,2024-09-05T14:25:14Z,@Lim_myday,yss4rIrHl6o,"데이식스가 청춘같다는데 
진짜 내 청춘은 너네 음악으로 가득했어~! 
되는 주식 다들 탑승하세여🥹✨",2024-09-05T14:25:14Z,ko
1099,2024-09-05T14:01:57Z,@S_Swpan,yss4rIrHl6o,Good nice ❤❤❤,2024-09-05T14:01:57Z,hr
1100,2024-09-05T14:00:44Z,@syifanabila1402,yss4rIrHl6o,Real a summer song hit,2024-09-05T14:00:44Z,en
1101,2024-09-05T13:57:25Z,@Melda-j3r,yss4rIrHl6o,this song somehow comforted me :),2024-09-05T13:57:25Z,en
1102,2024-09-05T13:50:23Z,@hiyo123,yss4rIrHl6o,"녹아내려요 많이 들어주세요❤❤❤❤
수록곡 괴물, 그녀가 웃었다, 아직 거기 살아, 망겜 추천해요😊😊",2024-09-05T13:50:23Z,ko
1103,2024-09-05T13:45:59Z,@Melda-j3r,yss4rIrHl6o,congratulations on your achievements 🎉🎉 A well-deserved success ❤,2024-09-05T13:45:59Z,en
1104,2024-09-05T13:45:31Z,@Melda-j3r,yss4rIrHl6o,my favorite band is back :)),2024-09-05T13:45:31Z,en
1105,2024-09-05T13:30:48Z,@thomasrodriguez7376,yss4rIrHl6o,"애니오프닝,엔딩으로 써도 좋을 것 같애요.",2024-09-05T13:30:48Z,ko
1106,2024-09-05T13:20:04Z,@khunthongchannel454,yss4rIrHl6o,👍👍👍👍👍,2024-09-05T13:20:04Z,Other
1107,2024-09-05T13:17:01Z,@sonsonnny,yss4rIrHl6o,진짜 노래해줘서 고마워,2024-09-05T13:17:01Z,ko
1108,2024-09-05T13:16:18Z,@Crystal_Sky_,yss4rIrHl6o,"Now, this is what ACTUAL SONG sounds like, with real meaningful lyrics. No unnecessary words or forced English lines.

So good.",2024-09-05T13:16:18Z,en
1109,2024-09-05T13:16:16Z,@のぞみん-n1i,yss4rIrHl6o,この曲を聞いた時からずっと、この歌詞をウォンピルさんにそのまま伝えたい気分になります…😭いつも、bubbleであったかい幸せを届けてくれてありがとうございます…ウォンピルさんのbubbleが届く時どんなに辛い時があっても、また笑顔になれる気がします。大好きです！！！,2024-09-05T13:16:16Z,ja
1110,2024-09-05T13:13:45Z,@AmriKawther,yss4rIrHl6o,Amazing 😍😍😍,2024-09-05T13:13:45Z,sw
1111,2024-09-05T13:02:30Z,@xuxiloud3536,yss4rIrHl6o,❤❤,2024-09-05T13:02:30Z,Other
1112,2024-09-05T13:00:41Z,@하지만이런-m8f,yss4rIrHl6o,팬은 아니지만 노래 너무 좋아서 매일 듣고 있어요!! 개인적으로 항상 응원하고 있습니다!!!음방 1위했으면 좋겠어요ㅜㅜ,2024-09-05T13:00:41Z,ko
1113,2024-09-09T08:12:43Z,@lucasjess123,yss4rIrHl6o,그걸 우리는 팬이라고 부르기로 했어요,2024-09-09T08:12:43Z,ko
1114,2024-09-09T09:04:53Z,@EunHyunLee,yss4rIrHl6o,ㅋㅋㅋㅋㅋㅋㅋ,2024-09-09T09:04:53Z,Other
1115,2024-09-05T12:58:00Z,@juvely_29,yss4rIrHl6o,🩷❤️🧡💛💚🩵💙💜🖤🤍🤎,2024-09-05T12:58:00Z,Other
1116,2024-09-05T12:40:36Z,@tatianan.6023,yss4rIrHl6o,"Ребята, поздравляю вас с успехом песни! Вы это заслужили! А песня действительно просто невероятная, мне очень нравится!",2024-09-05T12:40:36Z,ru
1117,2024-09-05T12:35:00Z,@PHarviana,yss4rIrHl6o,day6 save my life for the nth times,2024-09-05T12:35:00Z,en
1118,2024-09-05T12:34:40Z,@맹구-1234,yss4rIrHl6o,저의 귀가 녹아 내려요🥹,2024-09-05T12:34:40Z,ko
1119,2024-09-05T12:31:10Z,@Bringiton-d7j,yss4rIrHl6o,"Nswer here to support 
I love the song; now I see why my girls (Nmixx) love this band.",2024-09-05T12:31:10Z,en
1120,2024-09-05T12:30:07Z,@devinadamara,yss4rIrHl6o,Aaa ga kerasa kalian idah gede bgttt,2024-09-05T12:30:07Z,id
1121,2024-09-05T12:23:40Z,@shea6020,yss4rIrHl6o,youngk terbang,2024-09-05T12:23:40Z,id
1122,2024-09-05T12:23:11Z,@shea6020,yss4rIrHl6o,KERENNN BGT DAH,2024-09-05T12:23:11Z,de
1123,2024-09-05T12:09:54Z,@쀏뽧쮃쐛뽧,yss4rIrHl6o,노래 개좋네 데이식스 노래는 맘에 안드는게 없다,2024-09-05T12:09:54Z,ko
1124,2024-09-05T12:07:07Z,@hiyo123,yss4rIrHl6o,스밍스밍 노동하자 마이데이👏🏻👏🏻👏🏻👏🏻,2024-09-05T12:07:07Z,ko
1125,2024-09-05T12:01:09Z,@뿅뿅-t8w,yss4rIrHl6o,이번노래도 너무좋차나,2024-09-05T12:01:09Z,ko
1126,2024-09-05T11:55:08Z,@mayhnin2313,yss4rIrHl6o,Day6 always made my day,2024-09-05T11:55:08Z,so
1127,2024-09-05T11:47:39Z,@hanifakhoirunnisaa9230,yss4rIrHl6o,Emang boleh seseru ini lagunya? 🥹🫶🏻,2024-09-05T11:47:39Z,id
1128,2024-09-05T11:35:13Z,@shasha-it3vs,yss4rIrHl6o,"뮤비 너무 좋아요 
그리고 드디어 데이식스 뮤비에 데이식스만 나온다🎉",2024-09-05T11:35:13Z,ko
1129,2024-09-05T11:35:00Z,@기므나-d5x,yss4rIrHl6o,와 노래 진짜 좋다👍❤️,2024-09-05T11:35:00Z,ko
1130,2024-09-05T11:34:25Z,@cutie-fw3ix,yss4rIrHl6o,"The lyrics are just overwhelming, live laugh love day6‼️",2024-09-05T11:34:25Z,en
1131,2024-09-05T11:22:15Z,@meinfinity_7951,yss4rIrHl6o,Everything about this cb is just top-notch🥹,2024-09-05T11:22:15Z,en
1132,2024-09-05T11:21:19Z,@meinfinity_7951,yss4rIrHl6o,"DAY6 breaking records for kbands left and right, so proudddddd😤",2024-09-05T11:21:19Z,en
1133,2024-09-05T11:20:36Z,@meinfinity_7951,yss4rIrHl6o,Can't wait for the concertttttttt,2024-09-05T11:20:36Z,en
1134,2024-09-05T11:19:59Z,@meinfinity_7951,yss4rIrHl6o,So proud of our boys☺️❤,2024-09-05T11:19:59Z,en
1135,2024-09-05T11:12:17Z,@ddungdin1601,yss4rIrHl6o,We proud of you DAY6!!!,2024-09-05T11:12:17Z,en
1136,2024-09-05T11:06:52Z,@성만전-q1c,yss4rIrHl6o,조회수 르세라핌 보다 못한데,2024-09-05T11:06:52Z,ko
1137,2024-09-05T19:12:03Z,@user-ie2mj6vh6z,yss4rIrHl6o,느그 르세라핌 보다  한국에서 인기 1위임ㅋㅋㄱㅋㅋ,2024-09-05T19:12:03Z,ko
1138,2024-09-05T11:05:07Z,@성만전-q1c,yss4rIrHl6o,이것 왜1위임 돈 주고 1위,2024-09-05T11:05:07Z,ko
1139,2024-09-05T19:12:16Z,@user-ie2mj6vh6z,yss4rIrHl6o,원래 day6  인기 많다,2024-09-05T19:12:16Z,ko
1140,2024-09-06T04:22:42Z,@seungmong1,yss4rIrHl6o,뭐래 데이식스 인기 많아서 1등한건데,2024-09-06T04:31:25Z,ko
1141,2024-09-06T04:26:49Z,@user-ie2mj6vh6z,yss4rIrHl6o,@@seungmong1 뭐가 뭐야 틀딱아 인기 많고 한국에서 톱인거 맞는데 요즘 트렌드 모르는거 보니까 틀딱이네,2024-09-06T04:26:49Z,ko
1142,2024-09-06T04:30:09Z,@seungmong1,yss4rIrHl6o,@@user-ie2mj6vh6z 아니 위에 분한테 말한건데 죄송해요 ... 저 마이데이 입니당🥺,2024-09-06T04:30:09Z,ko
1143,2024-09-06T10:19:59Z,@user-ie2mj6vh6z,yss4rIrHl6o,@@seungmong1 헉 죄송해요... 순간 프사가 보라색이길래 헷갈렸네요...,2024-09-06T10:19:59Z,ko
1144,2024-09-06T15:33:54Z,@seungmong1,yss4rIrHl6o,@@user-ie2mj6vh6z 아니예용!!,2024-09-06T15:33:54Z,de
1145,2024-09-05T11:03:05Z,@restularasati3564,yss4rIrHl6o,So proud of you guys ❤,2024-09-05T11:03:05Z,en
1146,2024-09-05T11:02:56Z,@idunnohahaha,yss4rIrHl6o,"So convinced they eat talent, visual, and charisma for breakfast! 🤝🏻❤️",2024-09-05T11:02:56Z,en
1147,2024-09-05T10:57:26Z,@havingfunnot,yss4rIrHl6o,"love the lyrics! as always, thank you young k",2024-09-05T10:57:26Z,en
1148,2024-09-05T10:55:23Z,@idunnohahaha,yss4rIrHl6o,"Being a myday is not a phase, but a commitment! Saranghae Day6! With all my heart!",2024-09-05T10:55:23Z,en
1149,2024-09-05T10:54:11Z,@idunnohahaha,yss4rIrHl6o,I love u Day6,2024-09-05T10:54:11Z,hr
1150,2024-09-05T10:53:26Z,@idunnohahaha,yss4rIrHl6o,Saranghae Day6!,2024-09-05T10:53:26Z,tl
1151,2024-09-05T10:42:01Z,@user-ir1co8ei7z,yss4rIrHl6o,Please keep streaming 🙏❣️ I want to see their encore stage 😭❣️,2024-09-05T10:42:01Z,en
1152,2024-09-05T10:40:36Z,@saturmoone,yss4rIrHl6o,PROUUUDDDD,2024-09-05T10:40:36Z,tl
1153,2024-09-05T10:34:24Z,@jsrkim307,yss4rIrHl6o,마이데이 여러분~ 벌써 이 앨범에 정들었는데 저만 그런가요~?❤😊,2024-09-05T10:34:24Z,ko
1154,2024-09-05T10:34:03Z,@나박김치-h9g,yss4rIrHl6o,와 신곡 진짜 왤캐 좋아….제발 데이식스 더더더 뜨자❤❤,2024-09-05T10:34:03Z,ko
1155,2024-09-05T10:24:40Z,@LADU-লেদু-o5e,yss4rIrHl6o,👍👍,2024-09-05T10:24:40Z,Other
1156,2024-09-05T10:20:25Z,@llllllhb,yss4rIrHl6o,수험생광광울다갑니다,2024-09-05T10:20:25Z,ko
1157,2024-09-05T10:08:03Z,@lestersantiago668,yss4rIrHl6o,Woooooooooooh!! Bangis🔥🩹,2024-09-05T10:08:03Z,so
1158,2024-09-05T09:38:59Z,@aerisai10,yss4rIrHl6o,"DAY 6, a BAND that AIDs heartache and scars. Thank you for consistently comforting us through your songs and for making our hearts warm. Hope to see you soon guys!",2024-09-05T09:38:59Z,en
1159,2024-09-05T09:37:11Z,@user-yg2rd8gk7v,yss4rIrHl6o,타이틀이랑 수록곡이랑 차이없이 다 좋다❤❤❤,2024-09-05T09:37:11Z,ko
1160,2024-09-05T09:37:11Z,@hawon_100mansongi,yss4rIrHl6o,상당히 좋네요,2024-09-05T09:37:11Z,ko
1161,2024-09-05T09:36:55Z,@user-yg2rd8gk7v,yss4rIrHl6o,수록곡도 다 좋아❤❤,2024-09-05T09:36:55Z,ko
1162,2024-09-05T09:20:21Z,@hihihello-ml4qv,yss4rIrHl6o,드디어 곧 엠카 첫무대!!!😊😊😊😊😊😊😊😊😊😊😊,2024-09-05T09:20:21Z,ko
1163,2024-09-05T09:18:04Z,@kristaldee4774,yss4rIrHl6o,"DAY6 never had a bad song, i'm so much lucky and thankful that i've known them, though it's a bit long before i knew them but still, late is better than never, so THANK YOU DAY6 for bringing COLORS to my Dull life... hope to see you soon...❤❤❤",2024-09-05T09:18:04Z,en
1164,2024-09-05T08:52:17Z,@구수빈-f5m,yss4rIrHl6o,원필오빠파이팅,2024-09-05T08:52:17Z,ko
1165,2024-09-05T08:40:49Z,@haj2-dtsbinyxn,yss4rIrHl6o,MV公開から何十回と見てるけど全く飽きない！！！そろそろ私も空飛べそう（？）,2024-09-05T08:40:49Z,ja
1166,2024-09-05T08:36:12Z,@addio5886,yss4rIrHl6o,제발  음방 1위 가즈아 다들 울고불고 난리날듯🎉,2024-09-05T08:36:12Z,ko
1167,2024-09-05T08:28:46Z,@sunfloweryellows,yss4rIrHl6o,"Wonpilri, we need to talk about THAT EYE WINK???!!!!! 🫵😂",2024-09-05T08:28:46Z,en
1168,2024-09-05T08:21:48Z,@吉野-z8s,yss4rIrHl6o,DAY6の音楽で心溶けまくってます最高🥲🥲🥲🥲🥲,2024-09-05T08:21:48Z,ja
1169,2024-09-05T08:20:16Z,@notmarcusjames,yss4rIrHl6o,nation's boy band,2024-09-05T08:20:16Z,tl
1170,2024-09-05T08:14:38Z,@hiyo123,yss4rIrHl6o,뮤비 쭉쭉 올라가자👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻👏🏻,2024-09-05T08:14:38Z,ko
1171,2024-09-05T08:10:02Z,@jaestars398,yss4rIrHl6o,Woah its already 5.1M last time i watched this was 3.5M 😭,2024-09-05T08:10:02Z,en
1172,2024-09-05T07:54:07Z,@황석희-m3y,yss4rIrHl6o,내가 데이식스 노래 첨 들은 이유가 성진이형 목소리때문인데 제발 관리 잘해서 오래도록 노래해줘 성진이형....,2024-09-05T07:54:07Z,ko
1173,2024-09-05T07:47:11Z,@Ali-oh6wh,yss4rIrHl6o,"🥺 I am so happy you're back, thank you for the album.",2024-09-05T07:47:11Z,en
1174,2024-09-05T07:46:48Z,@Ali-oh6wh,yss4rIrHl6o,I hope you continue to play till you are 60 years old...,2024-09-05T07:46:48Z,en
1175,2024-09-05T07:32:32Z,@볓나무,yss4rIrHl6o,소파 떼창 시참 커뮤니티 보고 왔으면 개추,2024-09-05T07:32:32Z,ko
1176,2024-09-05T07:18:15Z,@jully_02nmixxh,yss4rIrHl6o,Terus streaming guys biar dapet win,2024-09-05T07:18:15Z,en
1177,2024-09-05T07:17:54Z,@신유진-o5p,yss4rIrHl6o,"데이식스는 어떻게 하면 벅찬 감정을 끌어올릴 수 있는지 
그런 포인트를 너무 잘 아는 듯ㅠㅠ 너무 자랑스러운 데이식스 
음원 1위 축하하고 영현아 너의 파트처럼 나에게 넌 행운이야❤",2024-09-05T07:17:54Z,ko
1178,2024-09-05T07:17:22Z,@신유진-o5p,yss4rIrHl6o,"데이식스는 어떻게 하면 벅찬 감정을 끌어올릴 수 있는지 
그런 포인트를 너무 잘 아는 듯ㅠㅠ 너무 자랑스러운 데이식스 
음원 1위 축하하고 영현아 가사처럼 나에게 넌 행운이야❤",2024-09-05T07:17:22Z,ko
1179,2024-09-05T07:00:16Z,@양양양-g8r,yss4rIrHl6o,2:05 happy cat walking❤,2024-09-05T07:00:16Z,en
1180,2024-09-05T06:53:39Z,@liferenewal,yss4rIrHl6o,"life is more colorful with you, day6!",2024-09-05T06:53:39Z,en
1181,2024-09-05T06:45:57Z,@florahighmore2229,yss4rIrHl6o,Came here because my boyfriend told me he could relate to melt down because of me. And oh wow what a lovely song!🥺❤,2024-09-05T06:45:57Z,en
1182,2024-09-05T06:39:13Z,@ririnkholidiana19,yss4rIrHl6o,What!!! It's already 5m views! Woah day6 you guys are famous now!,2024-09-05T06:39:13Z,en
1183,2024-09-05T06:38:54Z,@rinawidianingsih6181,yss4rIrHl6o,"Udah 5 juta yg nonton, kemarin masih 3jtan, ahhh deisikkseuu 😢😢😢😢",2024-09-05T06:38:54Z,id
1184,2024-09-06T13:29:35Z,@rinawidianingsih6181,yss4rIrHl6o,Udah 7.1 yaampuuunnn😢😢,2024-09-06T13:29:35Z,so
1185,2024-09-15T13:14:39Z,@rinawidianingsih6181,yss4rIrHl6o,Udah 10 juta so proud 😭😭😭,2024-09-15T13:14:39Z,sl
1186,2024-09-05T06:32:28Z,@yumm74566,yss4rIrHl6o,오 J-rock느낌나면서 더 좋은듯! 우리나라도 이런날이 오다니..😂,2024-09-05T06:32:28Z,ko
1187,2024-09-05T06:32:19Z,@yourbehaviorissough,yss4rIrHl6o,you guys are made for making music!!! i love this❤,2024-09-05T06:32:19Z,en
1188,2024-09-05T06:30:38Z,@from_andhn,yss4rIrHl6o,와ㅏㅏㅏ 500만🥳🥳,2024-09-05T06:30:38Z,ko
1189,2024-09-05T06:16:49Z,@Vi_Kartika2,yss4rIrHl6o,".@day6official's ""Melt Down"" on Daily Charts (2024.09.03) 

#1 MelOn [+1] *NEW PEAK*
#1 Bugs [=] 
#11 Genie [=] 
#20 VIBE [+79] *NEW PEAK*

Unique listeners: 233,921 ULs (+42,015) *NEW PEAK*",2024-09-05T06:16:49Z,en
1190,2024-09-05T06:10:01Z,@Bell-eo3eb,yss4rIrHl6o,"Desde el primer momento que los escuché hasta ahora, vivo enamorada de su música...",2024-09-05T06:10:01Z,es
1191,2024-09-05T06:08:47Z,@Bell-eo3eb,yss4rIrHl6o,.,2024-09-05T06:10:19Z,Other
1192,2024-09-05T05:53:34Z,@MJ-p2s,yss4rIrHl6o,500만! 🫠,2024-09-05T05:53:34Z,ko
1193,2024-09-05T05:49:31Z,@xdcomedyandnostalgicvideos,yss4rIrHl6o,I love this song DAY 6. Hopefully a anime used this so we can get a Japanese version and intro. ❤️🤞🏾😎,2024-09-05T05:49:31Z,en
1194,2024-09-05T05:45:47Z,@xxxdyaw,yss4rIrHl6o,❤❤❤,2024-09-05T05:45:47Z,Other
1195,2024-09-05T05:45:10Z,@yul3167,yss4rIrHl6o,"Amo que mis chicos sigan siendo iguales de talentosos, siempre han hecho arte.",2024-09-05T05:45:10Z,es
1196,2024-09-05T05:44:45Z,@karekare1261,yss4rIrHl6o,Love it ❤❤,2024-09-05T05:44:45Z,en
1197,2024-09-05T05:35:51Z,@Yu-jinah,yss4rIrHl6o,믿듣데(믿고 듣는 데이식스),2024-09-05T05:35:51Z,ko
1198,2024-09-05T05:34:46Z,@진아-z1i,yss4rIrHl6o,500만이다🎉,2024-09-05T05:34:46Z,ko
1199,2024-09-05T05:19:26Z,@MINCHO-r5f,yss4rIrHl6o,와 인트로부터 너무 데식이구 너무좋고,2024-09-05T05:19:26Z,ko
1200,2024-09-05T05:10:34Z,@growithama,yss4rIrHl6o,Loveee DAY 6! Congratulation!,2024-09-05T05:10:34Z,en
1201,2024-09-05T05:07:29Z,@qpw90,yss4rIrHl6o,2:25 0:49 1:00 0:54,2024-09-05T15:13:54Z,Other
1202,2024-09-05T04:45:55Z,@Fumi-x7v,yss4rIrHl6o,멜로디랑 가사가 넘 좋아서 애니오프닝같다.,2024-09-05T04:45:55Z,ko
