,Timestamp,Username,VideoID,Comment,Date,Lang
1243,2024-07-17T04:56:23Z,@แชมภูว์จุ๊กกรุ๊,qguo-j5PxBE,อยู้ก็ยินดี.. จากไปก็จะไม่ว่าอะไรฉันยินดีเสมอถ้าเธอจะไป🎉,2024-07-17T04:56:23Z,th
1244,2024-07-17T03:45:55Z,@preeyanitlertudomthana9749,qguo-j5PxBE,จะกลายเป็นประวัติศาสตร์เพลงไทยออกมา5-6เดือนแตะ100ล้านวิวส์,2024-07-17T03:45:55Z,th
1245,2024-07-17T03:02:43Z,@PurpleEats,qguo-j5PxBE,"I guess it's time for me to rewatch the KP again 🙂
I missed Bible and Jeff ❤️",2024-07-17T03:02:43Z,en
1246,2024-07-17T02:55:30Z,@Ольга-х9ц,qguo-j5PxBE,❤❤❤,2024-07-17T02:55:30Z,Other
1247,2024-07-16T23:50:53Z,@วรัญญาราชหุ่น,qguo-j5PxBE,โดนทิ้งเหมือนหุ่น😢,2024-07-16T23:50:53Z,th
1248,2024-07-16T23:02:41Z,@hasaki2830,qguo-j5PxBE,❤️❤️❤️❤️,2024-07-16T23:02:41Z,Other
1249,2024-07-16T20:32:39Z,@โกโก้-ช9ล,qguo-j5PxBE,ร้อยหมื่นคำพูดแต่พูดไม่ได้🥹🥹🥹,2024-07-16T20:32:39Z,th
1250,2024-07-16T14:34:05Z,@Sai-Anuradha,qguo-j5PxBE,❤,2024-07-16T14:34:05Z,Other
1251,2024-07-16T03:29:03Z,@DanMama-uo4br,qguo-j5PxBE,SKEI38EISJEIE@JSJDUEISUSJEUSWJUWS7S8WSJSJ❤❤😊👍👍,2024-07-16T03:29:03Z,Other
1252,2024-07-16T01:27:17Z,@ใจใสใส่ใจ-ฃ2ธ,qguo-j5PxBE,.,2024-07-16T01:27:17Z,Other
1253,2024-07-15T19:26:31Z,@EgilianeHeavyMetal,qguo-j5PxBE,"Como sintetizaram uma história tão completa em 4 minutos?
Não sei.",2024-07-15T19:26:31Z,pt
1254,2024-07-15T18:26:09Z,@pearchompooploychompoo,qguo-j5PxBE,เพลงเพราะมากค่ะน้องเจฟ,2024-07-15T18:26:09Z,th
1255,2024-07-15T18:16:11Z,@DoniaMechergui,qguo-j5PxBE,Going to stream it till it hits 1M by myself!,2024-07-15T18:16:11Z,en
1256,2024-07-15T14:22:27Z,@bradmazon716,qguo-j5PxBE,Such a nice voice! This is the first I've listened to him. I'm a fan.,2024-07-15T14:22:27Z,en
1257,2024-07-15T13:36:13Z,@เล็กจังคับ,qguo-j5PxBE,เนื้อเพลง คือ สิ่งที่ฝ่ายหญิงอยากจะบอกฝ่ายชายใช่ไหม,2024-07-15T13:36:13Z,th
1258,2024-07-15T13:00:11Z,@สไลยินเถื่อน,qguo-j5PxBE,เพราะมากก,2024-07-15T13:00:11Z,th
1259,2024-07-15T12:53:17Z,@Love-qd3cs,qguo-j5PxBE,มีเสน่ห์ โคตรรรรรร,2024-07-15T12:53:17Z,th
1260,2024-07-15T12:05:22Z,@Yukilovehiend,qguo-j5PxBE,เพลง​ที่​ต้องโชว์​ที่โรงเรียน​ดอนบอส​โกวิทยาที่​อุดร​,2024-07-15T12:05:22Z,th
1261,2024-07-15T10:13:05Z,@สวัสดิ์ดวงจิตร,qguo-j5PxBE,ลอง0.75×ดีมาก,2024-07-15T10:13:05Z,th
1262,2024-07-15T09:33:23Z,@patcharapunkraploy7634,qguo-j5PxBE,ชอบ,2024-07-15T09:33:23Z,th
1263,2024-07-15T08:05:20Z,@CaMpLe,qguo-j5PxBE,ในปัจจุบันนี้ไม่มีศิลปินคนไหนที่ทำให้ผมรู้สึกชื่นชอบ ประทับใจ หรือรู้สึกหลงใหลในการร้องการสื่อสารและเสียงเลย แต่วันนี้ผมเจอแล้ว ยอดเยี่ยมมากๆครับคุณวรกมล masterpiece ครับ ติดตามนะครับ👍🏻,2024-07-15T08:05:20Z,th
1264,2024-07-14T19:25:44Z,@fareeydah.x,qguo-j5PxBE,"How it's just all so beautiful oh how i LOVE THIS MAN EVERY SINGLE ASPECT!!!! i really can't explain what this song makes me feel,mv storyline,every lyric,the pain in his voice,how it makes me cry,his music has continuously been a solace and this is nonetheless almost my favourite,i'm super grateful for ever getting to see his genuine self and talent, I'd chose same in every lifetime.For being my healer thank you Jeff,thank you from the bottom of my heart.",2024-07-14T19:25:44Z,en
1265,2024-07-14T16:21:23Z,@noriosiris3119,qguo-j5PxBE,ชอบคับเพลงนี้,2024-07-14T16:21:23Z,th
1266,2024-07-14T14:39:15Z,@มัมหมีน้องจองกุก-ร4ฌ,qguo-j5PxBE,หนูจะเอาเพลงนี้ไปร้องที้โรงเรีนง😊😊,2024-07-14T14:39:15Z,th
1267,2024-07-14T14:27:10Z,@hatairatthammaradcharuk2613,qguo-j5PxBE,❤❤❤❤❤❤❤,2024-07-14T14:27:10Z,Other
1268,2024-07-14T14:17:14Z,@Wannaaa-v9y,qguo-j5PxBE,ร้องงงง,2024-07-14T14:17:14Z,th
1269,2024-07-14T13:26:44Z,@liupei6638,qguo-j5PxBE,/\§~|,2024-07-14T13:26:44Z,Other
1270,2024-07-14T12:14:00Z,@JamesJames-tv5md,qguo-j5PxBE,ใกล้จะถึงร้อยล้านแล้ว❤,2024-07-14T12:14:00Z,th
1271,2024-07-14T11:50:28Z,@Ольга-х9ц,qguo-j5PxBE,"Congratulations❤, sunflower  🌻🌻🌻🌻🌻🌻 on 91 M🎉🎉🎉🎉",2024-07-14T11:50:28Z,en
1272,2024-07-14T10:58:54Z,@oampphon4152,qguo-j5PxBE,ชอบความคิดคำพูดของเขา,2024-07-14T10:58:54Z,th
1273,2024-07-14T08:37:31Z,@BombasticJapan,qguo-j5PxBE,เราจะหยุดทำคลิปแลัว แง่ แง่,2024-07-14T08:37:31Z,th
1274,2024-07-14T08:24:05Z,@apriljiratchaya764,qguo-j5PxBE,ฟังร้อยรอบ ❤,2024-07-14T08:24:05Z,th
1275,2024-07-14T06:20:04Z,@NinjaKurumi,qguo-j5PxBE,2:22 ร้องตรงนี้แหละ 😭😭😭😭😭😭😭😭😭,2024-07-14T06:20:04Z,th
1276,2024-07-14T06:12:31Z,@ธันวาธันวา-จ3ส,qguo-j5PxBE,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2024-07-14T06:12:31Z,Other
1277,2024-07-14T05:37:04Z,@jaru1ok,qguo-j5PxBE,ขอบคุณอะไรก็ตามที่ในสุดท้ายเราก็ได้ค้นพบนักร้องคุณภาพขนาดนี้ ห่างหายไปจากวงการเพลงไทยนานมาก พอได้ลองกลับมาตั้งใจฟังแล้วแบบ ฉันหายไปอยู่ไหนมา จากนี้ไปก็จะรอติดตามผลงานเรื่อยๆนะน้องเจฟ ตอนนี้วนกลับไปดูซีรีย์ งานสัมภาษต่างๆ จะครบแล้ว เป็นกำลังใจให้นะคะ จากเรื่องราวที่ผ่านมาของน้องและเพลงที่ตั้งใจทำ ทำให้เราได้รับแรงบันดาลในการใช้ชีวิตต่ออย่างแรงกล้าเลย หวังว่าสักวันจะได้ไปดูน้องเล่นด้วยตาเนื้อของตัวเอง ^^ Monday want to be Your's Saturday,2024-07-14T05:37:04Z,th
1278,2024-07-14T04:28:42Z,@jins7726,qguo-j5PxBE,Let's go 100M,2024-07-14T04:28:42Z,fr
1279,2024-07-14T02:46:09Z,@Vanessa-ud4tg,qguo-j5PxBE,.,2024-07-14T02:46:09Z,Other
1280,2024-07-14T02:25:54Z,@Top1234-y4f,qguo-j5PxBE,ฟังแล้วเจ็บปวดทุกครั้งแต่มันทำไห้แกร่งขึ้นอีก  ยังนึกขอบใจที่เคยไปซ่อนแล้วเรากลับไปหาเจออีกคนที่เค้าเจอเราแล้วกลับเอาเราไปซ่อนจากเธออีกที ขอบคุณเสมอ,2024-07-14T02:25:54Z,th
1281,2024-07-14T01:08:05Z,@xxmckxx8892,qguo-j5PxBE,ผมตามจาก คนที่ทำงาน แม่งร้อง ทอนฮุค โคตรเพราะ,2024-07-14T01:08:05Z,th
1282,2024-07-15T16:40:49Z,@pobdham5566,qguo-j5PxBE,"เราก็ร้องตอนท้ายแข่งสิ ""จะไม่ตามมมมมมม...หาาาาาาาาาาาาาาาา""",2024-07-15T16:40:49Z,th
1283,2024-07-14T00:14:12Z,@FernandaPaulinaHernandezRo-r4e,qguo-j5PxBE,"Muy linda canción, me encantó ❤😍",2024-07-14T00:14:12Z,es
1284,2024-07-13T22:33:10Z,@zareefahkajadpai4159,qguo-j5PxBE,เพราะค่ะ...ชอบมากค่ะ🐥🐤🐣🤍,2024-07-13T22:33:10Z,th
1285,2024-07-13T16:40:26Z,@user-eb4ms3on3t,qguo-j5PxBE,จ,2024-07-13T16:40:26Z,th
1286,2024-07-13T15:12:47Z,@เอาดิ-ญ1ส,qguo-j5PxBE,เป็นความรักที่ไม่อยากเจอ,2024-07-13T15:12:47Z,th
1287,2024-07-13T15:09:05Z,@1218LoveSky,qguo-j5PxBE,90M 🎉🎉🎉,2024-07-13T15:09:05Z,Other
1288,2024-07-13T14:38:04Z,@Amongus-qx5zs,qguo-j5PxBE,เพราะมากเลยครับ,2024-07-13T14:38:04Z,th
1289,2024-07-13T14:24:00Z,@ArielLogistics,qguo-j5PxBE,1:02,2024-07-13T14:24:00Z,Other
1290,2024-07-13T14:21:43Z,@anubhaponchai8430,qguo-j5PxBE,1:02 ท่อนฮุก,2024-07-13T14:21:43Z,th
1291,2024-07-13T12:46:47Z,@Chomphicha,qguo-j5PxBE,🎉🎉🎉🎉 so good,2024-07-13T12:46:47Z,so
1292,2024-07-13T12:43:06Z,@kasididsponok7499,qguo-j5PxBE,ฟังทุกวัน เพราะทุกวัน,2024-07-13T12:43:06Z,th
1293,2024-07-13T06:31:05Z,@Ольга-х9ц,qguo-j5PxBE,❤️‍🩹❤️‍🩹❤️‍🩹❤️‍🩹🎉🎉🎉🎉,2024-07-13T06:31:05Z,Other
1294,2024-07-13T06:29:44Z,@Potter.2013,qguo-j5PxBE,"เธอไม่ต้องบอกหรอกว่าเธอจะลา
ไม่ต้องมาบอกหรอกว่ามีน้ำตา
ฉันจะนับในใจ ไปซ่อนไว้ให้ไกลและไม่ต้องกลับมา

**ไม่ใช่เธอก็ไม่เป็นไรหรอกนะ
ไม่ต้องทนอยู่เพื่อรอวันจากลา
ไม่ว่าเธออยู่ที่ใดจะไม่ตามหา
Ah ah
Won’t find you

ไม่ใช่เธอก็ไม่เป็นไรหรอกนะ
ขอให้เธอมีชีวิตที่ตามหา
ส่วนฉันจะซ่อนทุกความสุขที่ผ่านมา
Ah 
พอฉันลืมตาขอให้ไม่เจอ",2024-07-13T06:29:44Z,th
1295,2024-07-13T03:09:34Z,@autoorlean7859,qguo-j5PxBE,เป็นเพลงที่เจ้าใจ mvยากมากเลยครับ,2024-07-13T03:09:34Z,th
1296,2024-07-20T06:58:39Z,@thanapakrutsuwan1228,qguo-j5PxBE,ในคอมเม้นท์มีคนตีความอยู่นะคะ,2024-07-20T06:58:39Z,th
1297,2024-07-13T01:56:54Z,@ThanatwanKhoon,qguo-j5PxBE,ที่ว่าพี่ต้องได้แน่เลยมันขึ้นอยู่ค่ะ 1 ล้านกว่า,2024-07-13T01:56:54Z,th
1298,2024-07-13T00:41:04Z,@FavourAyoola-o2t,qguo-j5PxBE,So lovely 🌹💐💐💐,2024-07-13T00:41:04Z,en
1299,2024-07-12T23:11:05Z,@AAA-iu2hg,qguo-j5PxBE,🥲,2024-07-12T23:11:05Z,Other
1300,2024-07-12T20:43:35Z,@ธราดลอบรมทรัพย์-ฒ6ฝ,qguo-j5PxBE,ฟังทุกวัน,2024-07-12T20:43:35Z,th
1301,2024-07-12T19:27:57Z,@ОляЯблоко-х4у,qguo-j5PxBE,❤❤❤,2024-07-12T19:27:57Z,Other
1302,2024-07-12T17:07:09Z,@Narin_pr,qguo-j5PxBE,💛💜,2024-07-12T17:07:09Z,Other
1303,2024-07-12T15:39:26Z,@tipawanthongparseat2196,qguo-j5PxBE,100ล้านวิวไม่เกินจริง❤,2024-07-12T15:39:26Z,th
1304,2024-07-12T14:59:05Z,@tobecontinued7769,qguo-j5PxBE,มั่งสู่ 100 ล้านจร้าาาาา Go go go!!!,2024-07-12T14:59:05Z,th
1305,2024-07-12T14:58:02Z,@OppoD-xg1uw,qguo-j5PxBE,"สงสารเพราะว่าโดนแย่งแฟนแล้วยังต้องโดนจับไปทดลองอีก
😢😢😢",2024-07-12T14:58:02Z,th
1306,2024-07-12T14:32:03Z,@nengcheuncha8254,qguo-j5PxBE,🎉ดีใจกับความสำเร็จของ เจฟ ❤ ค่ะ,2024-07-12T14:32:03Z,th
1307,2024-07-12T13:02:40Z,@mimpiindah59,qguo-j5PxBE,ฉันจะไม่ตามหาเธอเเล้วนะ​ ถ้าเธออยากตามหาฉัน​ เธอก็ตามมาเองนะ​ ฉันยอมรับว่าทั้งชีวิตฉันก็ไม่มีวันเลิกรักเธอได้​  เเต่ฉันเชื่อเสมอว่าถ้าเราเป็นคู่กันจริงๆสักวันนึงคงได้กลับมารักกัน​ ตอนนี้ฉันขอเก็บเธอไว้ในใจฉันให้ลึกที่สุดของใจ❤,2024-07-12T13:02:40Z,th
1308,2024-07-12T12:56:23Z,@mimpiindah59,qguo-j5PxBE,สมบูรณ์​แบบมากเพลงนี้❤,2024-07-12T12:56:23Z,th
1309,2024-07-12T11:32:25Z,@ThanatwanKhoon,qguo-j5PxBE,😊,2024-07-12T11:32:25Z,Other
1310,2024-07-12T11:32:16Z,@ThanatwanKhoon,qguo-j5PxBE,เนื้อเพลงพี่เจเพราะว่ามันมีเพลงใหม่เข้ามาด้วยเพราะว่าหนูชอบมากเพราะว่ามีเพลงอื่นนะแต่ที่จริงอ่ะหนูจะชอบเพลงขี้ๆร้อง,2024-07-12T11:32:16Z,th
1311,2024-07-12T11:31:02Z,@ThanatwanKhoon,qguo-j5PxBE,พี่ยังไม่มีบทเรียนที่พี่ทำได้เราทำด้วยการไปศึกษาไปไหนแล้วก็ต้องไปด้วยกันสับสนสังคมจะเข้าอัพเกรดโรงเรียนมีวินัยหนูให้รับรู้ค่ะ,2024-07-12T11:31:02Z,th
1312,2024-07-12T11:30:18Z,@ThanatwanKhoon,qguo-j5PxBE,นี่เป็นหมื่นหรือยังคะหนูยังไม่รู้เลยค่ะพี่ต้องถามหนูด้วยนะแต่เมื่อไหร่หนูก็ฟังพี่มาตั้งนานแล้วด้วยค่ะหนูอยากรู้,2024-07-12T11:30:18Z,th
1313,2024-07-12T11:29:43Z,@ThanatwanKhoon,qguo-j5PxBE,ทำให้รู้ว่าเพลงซ่อนไม่,2024-07-12T11:29:43Z,th
1314,2024-07-12T10:43:36Z,@securitykpff5789,qguo-j5PxBE,1:00,2024-07-12T10:43:36Z,Other
1315,2024-07-12T09:49:09Z,@peoplescareme-7512,qguo-j5PxBE,"im glad i found him, he's super good at singing and acting!!",2024-07-12T09:49:09Z,en
1316,2024-07-16T16:11:27Z,@valentina-xz2sm,qguo-j5PxBE,Welcome to Saturn!,2024-07-16T16:11:27Z,en
1317,2024-07-12T09:38:05Z,@Naja_plany,qguo-j5PxBE,😢😢😢😢,2024-07-12T09:38:05Z,Other
1318,2024-07-12T09:30:11Z,@xxdindin29,qguo-j5PxBE,"wow this song is so great!!!!! hard to sing also, thanks jeff for making great music!",2024-07-12T09:30:11Z,en
1319,2024-07-12T04:54:05Z,@thanapakrutsuwan1228,qguo-j5PxBE,❤แงง90ล้านวิวแว้ว🎉,2024-07-12T04:54:05Z,th
1320,2024-07-12T03:24:37Z,@chutiponketto8031,qguo-j5PxBE,🤍,2024-07-12T03:24:37Z,Other
1321,2024-07-12T00:18:43Z,@f.n.6553,qguo-j5PxBE,90 ล้านของคุณเจฟซาเตอร์ มาถึง 90 ล้านจริงๆ แล้วสินะ เดินทางกันมานานจนได้รางวัลต่างๆ สมเป็นศิลปินคุณภาพ ดีใจที่ได้เป็นแฟนเพลงแฟนคลับคนนึงที่รักเธอ และการได้รักผลงานเธอไม่เสียใจเลยสักวัน ทุกอย่างที่เกิดขึ้นมันดีแล้ว อย่าแตกสลายอีกเลย อย่าร้องไห้อีกเลย ขอให้เธอไปมีความสุขในพาร์ทของเจฟซาเตอร์ที่เป็นมนุษย์คนนึงนะ ไม่ต้องแบกรับความหวังของใคร จะรักใคร จะกินอะไร จะทำอะไรก็ทำเลย ขอให้เจฟมีความสุขกับทุกความสัมพันธ์ “ ขอให้เธอมีชีวิตที่ตามหา “ แบบไหนเราพร้อมจะซัพพอร์ต อย่ากลัวอะไรเลย คุณวันเสาร์คนนี้ภาวนาให้เจฟยิ้มทุกวัน 🤍,2024-07-12T00:18:43Z,th
1322,2024-09-13T05:45:45Z,@user-xj4ci8pq9d,qguo-j5PxBE,"ซึ้งจัง 
อ่านแล้วมีน้ำตาซึม อย่าแตกสลาย อย่าแบกรับ 

มีความสุขมากๆนะเพราะนั้นคือความสุขของคนที่เขารักคุณ",2024-09-13T05:45:45Z,th
1323,2024-07-12T00:00:55Z,@aompawie,qguo-j5PxBE,ไปกันต่อ 100 ล้าน 🎉,2024-07-12T00:00:55Z,th
1324,2024-07-11T20:07:15Z,@gifted5239,qguo-j5PxBE,"🎉🎉🎉90 million 
Road to 100 million 🎉",2024-07-11T20:07:15Z,it
1325,2024-07-11T19:50:02Z,@หล่าหาญชัยภูมิ,qguo-j5PxBE,😘😘,2024-07-11T19:50:02Z,Other
1326,2024-07-11T19:47:54Z,@หล่าหาญชัยภูมิ,qguo-j5PxBE,😮,2024-07-11T19:47:54Z,Other
1327,2024-07-11T19:35:35Z,@SalawutCotmool,qguo-j5PxBE,"เมโลดี้อย่างเท่...
อย่างเฟี๊ยวเลย",2024-07-11T19:35:35Z,th
1328,2024-07-11T17:10:17Z,@hirushii__,qguo-j5PxBE,Let's go 100M ❤,2024-07-11T17:10:17Z,fr
1329,2024-07-11T16:43:12Z,@chutiphongsokham2216,qguo-j5PxBE,ขอให้เธอโชคดี ฉันเองที่ยังดีไม่พอที่จะยืนเคียงข้างเธอได้😢,2024-07-11T16:43:12Z,th
1330,2024-07-11T14:49:38Z,@Skyteeluk,qguo-j5PxBE,เพลงนี้ก็เพราะดีนะ,2024-07-11T14:49:38Z,th
1331,2024-07-11T14:18:58Z,@Anyarin-fm1wm,qguo-j5PxBE,ขอโทษนะคะพี่นักวิทยาศาสตร์จริงหรือปลอม😅,2024-07-11T14:18:58Z,th
1332,2024-07-11T13:47:54Z,@ritacm701,qguo-j5PxBE,🎉❤👏🏽👏🏽👏🏽👏🏽9❤️.❤️❤️❤️.❤️❤️❤️ 🌻,2024-07-11T13:47:54Z,Other
1333,2024-07-11T12:43:02Z,@sofiagreen4100,qguo-j5PxBE,"Wow 90 million views 🎉🎉🎉🎉 I think it might hit 100 million in 6 months, well deserved",2024-07-11T12:43:02Z,en
1334,2024-07-11T11:31:11Z,@NBBN-gy1gu,qguo-j5PxBE,ดีมากอ่ะ😢 0:18,2024-07-11T11:31:11Z,th
1335,2024-07-11T09:37:51Z,@akkaponpengram989,qguo-j5PxBE,ดีมากครับ,2024-07-11T09:37:51Z,th
1336,2024-07-11T07:46:41Z,@farkritty1854,qguo-j5PxBE,มาแสดงความยินดีกับเจฟ 90ล้านวิวแล้ว เก่งมากๆ ไปต่อ 100 ล้านวิว 🎉🎉🎉,2024-07-11T07:46:41Z,th
1337,2024-07-11T07:04:19Z,@Ольга-х9ц,qguo-j5PxBE,❤❤❤90мил🎉🎉🎉,2024-07-11T07:04:19Z,ru
1338,2024-07-11T01:06:48Z,@mariaa587,qguo-j5PxBE,"Amo cada tematica en las canciones de Jeff, transmiten tanto y van con el mensaje de la canción",2024-07-11T01:06:48Z,es
1339,2024-07-10T23:10:47Z,@เทพบุตรสุดแซ่บส์,qguo-j5PxBE,❤️,2024-07-10T23:10:47Z,Other
1340,2024-07-10T21:09:25Z,@ประไพรอันชํานาญ-ห3ฏ,qguo-j5PxBE,เพลงเพราะมากครับ,2024-07-10T21:09:25Z,th
1341,2024-07-10T16:47:16Z,@beezero7700,qguo-j5PxBE,👍👍👍,2024-07-10T16:47:16Z,Other
1342,2024-07-10T14:54:21Z,@Ольга-х9ц,qguo-j5PxBE,"Чувственно, тонко, душевно, как фильм посмотрела. Задумка❤ Слушать одно наслаждение, текст, его смысл❤",2024-07-10T14:54:21Z,ru
1343,2024-07-10T13:26:14Z,@rafaelfzwhite8873,qguo-j5PxBE,กลับมาฟังอีกแล้วว มันดีไปหมดด 🥹🥺,2024-07-10T13:26:14Z,th
1344,2024-07-10T11:23:52Z,@NsHh-mj4oy,qguo-j5PxBE,ชอบมากคะเพราะมาก,2024-07-10T11:23:52Z,th
1345,2024-07-10T10:12:34Z,@Jookkool-m7u,qguo-j5PxBE,"ถ้าเราไม่อยู่เเล้ว เราก็ขอให้เธอเจอคนที่ดีๆนะครับ โม 
เราเลิกกันดีเเล้ว",2024-07-10T10:12:34Z,th
1346,2024-07-10T04:14:22Z,@jayjek8376,qguo-j5PxBE,เพลงนี้ควร 100ล้านวิว,2024-07-10T04:14:22Z,th
1347,2024-07-10T02:20:27Z,@mnzthia,qguo-j5PxBE,His voice made me fall in love😊☺❤,2024-07-10T02:20:27Z,nl
1348,2024-07-09T18:35:31Z,@Nannylemos800,qguo-j5PxBE,O maior artista tailandês ❤,2024-07-09T18:35:31Z,pt
1349,2024-07-09T17:49:24Z,@lifebetteronsaturn8,qguo-j5PxBE,อีกนิดจะ100ล้านวิวเเล้ว ตัวพ่อเพลงฮิตแห่งยุคนี้จริงๆเลยน้าพี่เจฟ เชื่อมั้ยปีหน้าซ่อนไม่หาจะเป็นอีกหนึ่งเพลงเต็งที่จะได้nomineeเพลงเเห่งปีหลายๆงานประกาศรางวัลเลย เป็นกำลังใจให้พี่เจฟนะ รอฟังผลงานใหม่ๆอยู่เสมอ,2024-07-09T17:49:24Z,th
1350,2024-07-09T12:59:32Z,@leosmilechannel4363,qguo-j5PxBE,อยากจะบอกเจฟว่าเราเปิดเพลงเจฟฟังทุกวันเลยนะ❤,2024-07-09T12:59:32Z,th
1351,2024-07-09T12:58:41Z,@ไข่เป็ดไข่ไก่-ฌ4ฝ,qguo-j5PxBE,👋( โชคดี ) 😢,2024-07-09T12:58:41Z,th
1352,2024-07-09T11:50:36Z,@อีซี่-พ9ง,qguo-j5PxBE,ภาพจำเก่า: คือเจฟ กาเดิ้นมิวสิค ผมฟังเพลงเจฟแล้วชอบตั้งแต่ตอนนั้นเเสียงตอนนั้นก็ดีมากแต่คนไม่ค่อยรู้จักเจฟ แอบดีใจมากที่เจฟพยามจนมีวันนี้ได้ ยิ่งพอได้ฟังเพลงยุคนี้คือเสียงดีมากไปอีกแบบเทียบกับเจฟคนเก่าเหมือนได้ฟัง2ศิลปินในคนเดียวกัน ดีใจกับนายด้วยนะเจฟทุกวันนี้ไปไหนก็ได้ยินแต่คนฟังเพลงของนาย❤️,2024-07-09T11:50:36Z,th
1353,2024-07-09T11:01:57Z,@นายบิสกิต,qguo-j5PxBE,ไพเราะเสนาะหูมาก,2024-07-09T11:01:57Z,th
1354,2024-07-09T08:18:42Z,@MaleeChalungsut,qguo-j5PxBE,เป็นนักรอ้งรุ่นให่มที่ป้าฟังรู้เรื่องว่ารอ้งอะไรใช้ภาษาไทยช้ดเจนสื่ออารมณ์ได้ดีมากกกไม่แปลกที่พ่อหนุ่มด้งอะขนาดป้าชอบเลย,2024-07-09T08:18:42Z,th
1355,2024-07-09T08:10:56Z,@soonkeat1,qguo-j5PxBE,A very touching song,2024-07-09T08:10:56Z,en
1356,2024-07-09T00:56:18Z,@VivoLaos-wj1qh,qguo-j5PxBE,ตามจากเพลงนี้เลยครับบบ,2024-07-09T00:56:18Z,th
1357,2024-07-08T23:50:38Z,@นายก้าวแซ่ผ่าน,qguo-j5PxBE,โคตรเพระ,2024-07-08T23:50:38Z,th
1358,2024-07-08T21:23:41Z,@ini3techdeltasnaz798,qguo-j5PxBE,"ฉันจะนับ1ถึง หมื่น.  เธอไม่ต้องบอกฉันหลอกว่าเธอจะลา
ลาไปเลย
ลากิจ
ลาป่วย
ลาพักร้อน
ก็ลาไปเลย ..ฉันจะไม่ตามหา😢😢💔💔",2024-07-08T21:23:41Z,th
1359,2024-07-08T14:41:55Z,@kristyhoney8,qguo-j5PxBE,I really like this song😭😭 it's make me feel so dreaming ❤️,2024-07-08T14:41:55Z,en
1360,2024-07-08T13:01:37Z,@ธีรพัฒน์13,qguo-j5PxBE,R.I.P PAUL WALKER 😭😭,2024-07-08T13:01:37Z,en
1361,2024-07-08T12:36:09Z,@ThanatwanKhoon,qguo-j5PxBE,เพลงซ่อนไม่หา,2024-07-08T12:36:09Z,th
1362,2024-07-08T10:39:12Z,@lilog1072,qguo-j5PxBE,ผมเชื่อว่าลูกแก้วจะฟังเพลงนี้วนซ้ำ ในตอนที่เธอเคว้ง🦋✨🐲,2024-07-08T10:39:12Z,th
1363,2024-07-08T05:36:49Z,@rhcstudio7967,qguo-j5PxBE,เป็นเพลงที่ร้องยากจริงๆพูดตามตรงเราร้องได้แค่ไม่ใช่เธอแค่นั้น555+,2024-07-08T05:36:49Z,th
1364,2024-07-08T05:28:14Z,@นิรวิทธ์บุญคอย-ฉ9ฏ,qguo-j5PxBE,.,2024-07-08T05:28:14Z,Other
1365,2024-07-08T05:27:29Z,@นิรวิทธ์บุญคอย-ฉ9ฏ,qguo-j5PxBE,.,2024-07-08T05:27:29Z,Other
1366,2024-07-08T02:50:58Z,@domheechannel9626,qguo-j5PxBE,ผมนี่สิซ่อนเงินเมียแล้วหาไม่เจอ😢,2024-07-08T02:50:58Z,th
1367,2024-07-07T12:42:24Z,@FreshMilk-gd8ut,qguo-j5PxBE,พี่เจบเป็นคนไทยมั้ยค่ะ,2024-07-07T12:42:24Z,th
1368,2024-07-09T22:06:20Z,@vrapat-sz4vc,qguo-j5PxBE,พี่เจฟเป็นคนไทยคับ,2024-07-09T22:06:20Z,th
1369,2024-07-07T12:28:11Z,@KetutYuni-s4y,qguo-j5PxBE,สวยมากที่รัก❤,2024-07-07T12:28:11Z,th
1370,2024-07-07T11:34:17Z,@thaoho3202,qguo-j5PxBE,Really need an english version,2024-07-07T11:34:17Z,en
1371,2024-07-07T10:53:22Z,@ליאןכוהן-ע2מ,qguo-j5PxBE,Me amor Jeff❤ 1:10,2024-07-07T10:53:22Z,en
1372,2024-07-07T10:52:34Z,@ליאןכוהן-ע2מ,qguo-j5PxBE,I love you Jeff satur❤,2024-07-07T10:52:34Z,fr
1373,2024-07-07T09:33:59Z,@Fariachenah,qguo-j5PxBE,สอนทำ ตีลังกาตรงยืนหน่อยค่ะ,2024-07-07T09:33:59Z,th
1374,2024-07-07T07:32:29Z,@กาฟิวชอบกินส้มตําปูปลาร้ากับทุ,qguo-j5PxBE,❤❤❤❤❤❤❤😢😢😢สงสารเขาจัง,2024-07-07T07:32:29Z,th
1375,2024-07-07T05:44:08Z,@Mai-zs3zj,qguo-j5PxBE,ผมตามมาจากไบร์ท😊ครับ,2024-07-07T05:44:08Z,th
1376,2024-07-07T05:28:52Z,@sirakornsukprasroeth8960,qguo-j5PxBE,🫰🏻🫰🏻,2024-07-07T05:28:52Z,Other
1377,2024-07-07T03:22:56Z,@realme6realme656,qguo-j5PxBE,_ัอทเสมแท,2024-07-07T03:22:56Z,th
1378,2024-07-06T15:03:15Z,@thanapornfah5357,qguo-j5PxBE,😊,2024-07-06T15:03:15Z,Other
