,Timestamp,Username,VideoID,Comment,Date,Lang
355,2024-06-24T16:25:00Z,@pasan-z3j,WtcKJtwMD2E,"คิดภึง
ใครบ้างคน",2024-06-24T16:25:00Z,th
356,2024-06-24T05:27:40Z,@yuboltanwiang1334,WtcKJtwMD2E,ชอบเลยร้องทุกครั้งที่ฟัง,2024-06-24T05:27:40Z,th
357,2024-06-22T13:48:06Z,@Zepetoy20,WtcKJtwMD2E,ฟังกี่ทีก็ชอบ,2024-06-22T13:48:06Z,th
358,2024-06-21T18:22:22Z,@pichupuche2474,WtcKJtwMD2E,เพลงดี MV โคตรพ่อ โคตรเเม่ดี ตรงเทสมากๆครับ,2024-06-21T18:22:22Z,th
359,2024-06-21T18:00:35Z,@ploynisasang4641,WtcKJtwMD2E,เพลง ทัชใจมากคะ ฟังแล้วอิน มีความสุขมากคะ😊,2024-06-21T18:00:35Z,th
360,2024-06-21T11:48:42Z,@guitarguitargaming3114,WtcKJtwMD2E,เพลงเพราะมากกกก,2024-06-21T11:48:42Z,th
361,2024-06-20T18:22:11Z,@LUC1k11,WtcKJtwMD2E,Very nice song,2024-06-20T18:22:11Z,en
362,2024-06-20T10:28:38Z,@lovelove-it8qw,WtcKJtwMD2E,💓,2024-06-20T10:28:38Z,Other
363,2024-06-18T13:09:48Z,@boubou_edu6174,WtcKJtwMD2E,nice,2024-06-18T13:09:48Z,pl
364,2024-06-18T01:53:38Z,@The_Game32,WtcKJtwMD2E,"ฟังแล้วรู้สึกไม่เหมือนกัน
คนมีแฟนก็ฟังแล้วหวาน
คนฮักหัก ก็ดิ่งไปตามๆกัน",2024-06-18T01:53:38Z,th
365,2024-06-17T23:59:43Z,@Inkhuimin,WtcKJtwMD2E,ฟังทุกวัน วันละ 3 ครั้ง เช้าเที่ยงเย็น ❤❤,2024-06-17T23:59:43Z,th
366,2024-06-17T23:17:18Z,@คับเธอฯ,WtcKJtwMD2E,ปี2024ใครฟังบ้าง❤,2024-06-17T23:17:18Z,th
367,2024-06-17T13:11:26Z,@tadchooo,WtcKJtwMD2E,❤,2024-06-17T13:11:26Z,Other
368,2024-06-17T10:19:05Z,@TVNNNchanel,WtcKJtwMD2E,เราแอบชอบรุ่นพี่คนนึงแต่เราไม่กล้าบอกเลยส่งเพลงนี้ไห้เค้าเราเลยได้คบกัน❤❤❤,2024-06-17T10:19:05Z,th
369,2024-06-17T09:41:40Z,@Lili-ks7kt,WtcKJtwMD2E,คบกับแฟนไต้หวันคนนึงเพลงแรกที่ส่งให้คือเพลงนี้เลยค่ะ ตอนนี้พึ่งกลับมาคบหลังเลิกไปเดือนกว่าๆ รู้สึกว่าอยู่ไม่ได้ถ้าไม่มีเขาเลยค่ะ ตอนนี้ความรักไม่ค่อยดีมากนักนี้เป็นคนคิดมากด้วยฝ่ายผู้ชายเขาก็ไม่ได้อะไรมากเขาอยากให้เราเล่า อยากพยายามปรับตัวให้ดีขึ้นมากๆเลยค่ะ อยากอยู่ทำทุกอย่างแบบในเพลงนี้มากๆ ถ้าดีก็อยากแต่งงานมีลูกด้วยกันเลยค่ะหาใครแทนเขาไม่ได้จริงๆ😢,2024-06-17T09:41:40Z,th
370,2024-06-17T07:32:39Z,@dhanakritkhongseang7545,WtcKJtwMD2E,เคยฟังเสียงผู้หญิงร้องเพลงนี้ ก็เพราะมากๆเลยยิ่งมีเสียงแหบๆและหนักๆนะยิ่งเพราะมากๆเลย,2024-06-17T07:32:39Z,th
371,2024-06-16T21:47:39Z,@Vivianshu143,WtcKJtwMD2E,Who's still here June 2024!!! I'm from Philippines 🇵🇭this song made me cry hopefully we can get all the love that we deserve 😭❤️,2024-06-16T21:47:39Z,en
372,2024-06-16T07:06:18Z,@yuliyasultanova4054,WtcKJtwMD2E,I just love this song so much ❤❤❤,2024-06-16T07:06:18Z,en
373,2024-06-15T23:02:48Z,@seksittam6396,WtcKJtwMD2E,..,2024-06-15T23:02:48Z,Other
374,2024-06-15T14:29:45Z,@YT-ChicKenzz,WtcKJtwMD2E,สำหรับผม คงไม่มีโอกาสได้ดูดาวกับเธออีกแล้ว,2024-06-15T14:29:45Z,th
375,2024-06-15T02:19:07Z,@สํารวยส่งศรี,WtcKJtwMD2E,เขาเก่งมากๆ,2024-06-15T02:19:07Z,th
376,2024-06-14T16:47:25Z,@อนิวรรตอมรพิสิฐพงศ์,WtcKJtwMD2E,ถ้าเอามาร้องใหม่แบบมีเสียงผู้ชาย ผู้หญิงสลับกันมันจะดีไหมนะ ท่อนไหนที่จัดให้มีการร้องรับ-ส่งกันได้ เหมือนผู้ชายกับผู้หญิงก็รู้สึกในแบบเดียวกัน แล้วช่วยกันร้องในแบบของตัวเอง 555,2024-06-14T16:49:22Z,th
377,2024-06-14T16:38:42Z,@กิ๊ฟไง-บ8ด,WtcKJtwMD2E,ขอบคุณที่เข้ามาทำให้รู้จักคำว่ารักคืออะไร,2024-06-14T16:38:42Z,th
378,2024-06-14T11:24:07Z,@mtb.1445,WtcKJtwMD2E,ได้แต่หวังว่าวันนึง..โลกจะโคจรคนที่อยากอยู่กับเราทั้งชีวิตให้มาพบกันจิงๆสักที,2024-06-14T11:24:07Z,th
379,2024-06-14T02:02:45Z,@Teerachathirun,WtcKJtwMD2E,ตามมาจากรายการเพลงแห่งปึ9เอนเตอร์เทน,2024-06-14T02:02:45Z,th
380,2024-06-13T11:26:28Z,@GeeNature,WtcKJtwMD2E,เนื้อคู่เราอาจจะเป็นหนึ่งในคนโสดที่ฟังเพลงนี้ แล้วกำลังตั้งตารอดูดาวหางฮัลเลย์กับใครสักคนในอีก38ปี เหมือนกันกับเราอยู่ก็ได้,2024-06-13T11:26:28Z,th
381,2024-06-12T23:33:58Z,@preeyanitlertudomthana9749,WtcKJtwMD2E,อีกหนึ่งรางวัลผลงานคุณภาพ ดาวหางฮัลเลย์ จากงานไนน์เอนเตอร์เทน อวอร์ต เพลงแห่งปี Fellow Fellow,2024-06-12T23:33:58Z,th
382,2024-06-12T15:31:57Z,@siripornudomtip3357,WtcKJtwMD2E,ยินดีด้วยกับเพลงแห่งปี ไนน์ เอ็นเตอร์เทนเมนท์ค่ะ🎉❤,2024-06-12T15:31:57Z,th
383,2024-06-12T15:25:26Z,@พรทิพย์เอี่ยมอุไร-ห3ฉ,WtcKJtwMD2E,ณ เวลานี้วันนี้12/06/67[22.25น.]ก็ยังฟังอยุ่,2024-06-12T15:25:26Z,th
384,2024-06-12T11:19:50Z,@nws2525,WtcKJtwMD2E,"เพลงเพราะมากเลย 
เรื่องราวเหมือนอย่างกับเพทนิยาย 
MV เหมือนหนังแฟนตาซี 🥰",2024-06-17T02:41:35Z,th
385,2024-06-12T11:12:17Z,@natthaphakmax8556,WtcKJtwMD2E,0:49,2024-06-12T11:12:17Z,Other
386,2024-06-12T09:34:10Z,@ธนวัฒน์สังข์ทอง-ฅ1ฬ,WtcKJtwMD2E,.,2024-06-12T09:34:10Z,Other
387,2024-06-11T14:21:37Z,@ชิษณุพงศ์เปล่งทอง,WtcKJtwMD2E,ฟังหลายรอบอะ่บอกเลย,2024-06-11T14:21:37Z,th
388,2024-06-10T14:49:11Z,@เมลแม่-ฦ2ธ,WtcKJtwMD2E,ขออยู่ในชีวิตที่เหลือของเธอได้มั้ย  อยู่กับชั้นไปนานๆนะเธอ แค่สองท่อนนี้ ก้ทำให้เราน้ำตาไหลแล้ว😢❤❤,2024-06-10T14:49:11Z,th
389,2024-06-27T13:04:13Z,@Krisakorn_Utama,WtcKJtwMD2E,น้ำตาไหล เพราะดีใจกับอนาคตหรือเสียใจกับแฟนปัจจุบันล่ะครับ,2024-06-27T13:04:40Z,th
390,2024-06-27T13:15:01Z,@เมลแม่-ฦ2ธ,WtcKJtwMD2E,@@Krisakorn_Utama กับแฟนปัจจุบันค่ะ เขาไม่ค่อยแข็งแรงค่ะ😢,2024-06-27T13:15:01Z,th
391,2024-06-10T06:34:15Z,@chabelitac777,WtcKJtwMD2E,This song makes me want to fall in love with someone & I wish to play this song on my marriage day. Hope my wish come true✨,2024-06-10T06:34:15Z,en
392,2024-06-09T05:06:52Z,@somporn8496,WtcKJtwMD2E,"ผมชอบเพลงของ  fellow fellow ตั้งแต่เพลง ""เพลงส่วนบุคคล""  ชอบเสียงของนักร้องนำ คุณข้าว-ปณิธิ น้ำเสียงดี ร้องเพลงเพราะมากครับ  สำหรับ ดาวหางฮัลเลย์ ได้ฟังครั้งแรกตั้งแต่ปีที่แล้ว ฟังครั้งแรกติดหูเลยครับ โดยเฉพาะท่อนฮุก  ขอบคุณ fellow fellow ที่ทำเพลงเนื้อหาดีๆ ทำนองเพราะมากๆ  และขอให้ทำเพลงดีๆแบบนี้ออกมาอีก ต่อไปนานๆนะครับ",2024-06-09T05:06:52Z,th
393,2024-06-08T14:27:29Z,@lulundoeth7222,WtcKJtwMD2E,Sukaaa lagunya send love from indonesia ❤❤,2024-06-08T14:27:29Z,id
394,2024-06-06T17:11:32Z,@fayvp6345,WtcKJtwMD2E,วงนี้รสนิยมดนตรีไฮโซพอๆกับ cocktail เลยอ่ะ ฟังแล้วผ่อนคลายหายเครียดเลย 😊,2024-06-06T17:11:32Z,th
395,2024-06-06T17:09:24Z,@fayvp6345,WtcKJtwMD2E,เปิดคลื่นวิทยุ เจอแต่เพลงนี้ จนต้องมาตามหา เพราะมาก❤,2024-06-06T17:09:24Z,th
396,2024-06-03T12:41:28Z,@Fahziiii_,WtcKJtwMD2E,ขอบคุณเพลงนี้มากค่ะ ที่เข้ามาเป็นส่วนหนึ่งในงานแต่งของเรา และแล้วเพลงนี้ก็ได้ใช้ในงานแต่งจริงๆ ตามที่หวังไว้ 🩷,2024-06-03T12:41:28Z,th
397,2024-06-02T14:54:53Z,@familyhappy8537,WtcKJtwMD2E,เพลงไม่ดี,2024-06-02T14:54:53Z,th
398,2024-06-03T05:59:06Z,@KK-xq2mc,WtcKJtwMD2E,ไม่ดีก็เหี้ยละ 😂,2024-06-03T05:59:06Z,th
399,2024-06-03T10:02:02Z,@X.S.H.O.T.191,WtcKJtwMD2E,จริงฟังไงไม่ดี คุณหรือป่าวไม่ดี,2024-06-03T10:02:02Z,th
400,2024-06-01T14:56:14Z,@porntawanpimhem2824,WtcKJtwMD2E,❤เลย❤เลย,2024-06-01T14:56:14Z,th
401,2024-06-01T13:37:37Z,@jellykimberlyoredinajambar9239,WtcKJtwMD2E,Finally found it! I've been finding this masterpiece for almost 2 months now...,2024-06-01T13:37:37Z,en
402,2024-07-01T13:54:03Z,@Bird-Come-See-WoW,WtcKJtwMD2E,🎉🎉🎉,2024-07-01T13:54:03Z,Other
403,2024-06-01T08:09:50Z,@อลิชาโครตวิทย์,WtcKJtwMD2E,เพราะมากก,2024-06-01T08:09:50Z,th
404,2024-06-01T07:35:48Z,@peerapatsukcharoen,WtcKJtwMD2E,รู้หรือไม่ เอ็ดมันด์ ฮัลเลย ผู้ที่ค้นที่พบ ดาวหาง ฮัลเลย์ เป็นผู้ที่เสนอ ทฤษฎี โลกกลวง ว่า อาจมีอีกโลกซ่อนอยู่ภายในโลกของเรา นั่นก็คือ  เมือง Agartha หรือพวก civilizations inner earth  (อารยธรรมชั้นสูงใจกลางโลก),2024-06-01T07:37:09Z,th
405,2024-05-31T18:04:51Z,@NonpawitModx17,WtcKJtwMD2E,เพราะมากครับ,2024-05-31T18:04:51Z,th
406,2024-05-31T05:34:59Z,@NarateSeebun,WtcKJtwMD2E,เพลงนี้ผมฟังแล้วผมคิดถึงแฟนผมมากๆเลยครับถึงจะอยู่ไกลกันนานนานได้เจอกันทีแต่ผมโคตรมีความสุขมากครับ❤❤,2024-05-31T05:34:59Z,th
407,2024-05-31T02:53:53Z,@NongnuchCheese,WtcKJtwMD2E,ถึงจะไกลแต่ในที่สุด ก็ได้พบกัน❤รักเพลงนี้ที่หนึ่งในใจ😊,2024-05-31T02:53:53Z,th
408,2024-05-30T07:06:26Z,@c_rot8884,WtcKJtwMD2E,เป็นเพลงที่ฟังแล้วฮีลใจ อบอุ่นหัวใจทุกครั้งที่เข้ามาฟัง ฟังได้เรื่อยๆไม่เบื่อ ชอบมากค่า ขอบคุณที่แต่งเพลงนี้น้าค่าาาาาา 🥰,2024-05-30T07:06:26Z,th
409,2024-05-29T06:30:18Z,@NawanatRam,WtcKJtwMD2E,เพราะมากๆๆๆเหมาะสมกับที่ได้รับรางวัลค่ะ❤❤👍👍,2024-05-29T06:30:18Z,th
410,2024-05-29T04:54:40Z,@sirikanjanatankul5744,WtcKJtwMD2E,สมกับรางวัล คมชัดลึก,2024-05-29T04:54:40Z,th
411,2024-05-28T18:23:26Z,@nanomaki99,WtcKJtwMD2E,แต่งงาน 6 ปี กับความสัมพันธ์ 11 ปี ก็ขอจะรอดูดาวหางฮัลเล่ย์กับเธอ ขอให้มีชีวิตยืนยาวถึงวันนั้น❤,2024-05-28T18:30:02Z,th
412,2024-05-28T14:06:23Z,@preeyanitlertudomthana9749,WtcKJtwMD2E,ดีใจกับfellow fellow กับงานประกาศรางวัล คมชัดลึกอวอร์ด เพลงยอดเยี่ยมแห่งปี และศิลปินกลุ่มยอดเยี่ยม,2024-05-28T14:06:23Z,th
413,2024-05-28T12:42:20Z,@sulpaisan2688,WtcKJtwMD2E,2024 ทางนี้,2024-05-28T12:42:20Z,th
414,2024-05-27T13:28:26Z,@watcharajanpetch6784,WtcKJtwMD2E,ฟังเพลงนี้ที่ไหร่ นึกถึง Gaijin ep.1 ทุกทีเลย หนุ่มคนหนึ่งที่ชื่อว่าอัลเลย์,2024-05-27T13:28:26Z,th
415,2024-05-27T07:55:22Z,@wipaphonchumtonglang6840,WtcKJtwMD2E,💗💗💗,2024-05-27T07:55:22Z,Other
416,2024-05-27T06:52:19Z,@metalhard5198,WtcKJtwMD2E,ฟังแล้วคิดถึงลูกสาวตลอดเลย🥹,2024-05-27T06:52:19Z,th
417,2024-05-26T13:13:42Z,@bim6431tiktok,WtcKJtwMD2E,รรร,2024-05-26T13:13:42Z,th
418,2024-05-26T10:45:17Z,@김민철-b8j,WtcKJtwMD2E,"태국에 여자친구 보러 놀러 갔을때 
방콕과 라용 등등 여행 다닐 때 여러 곳에서 항상 흘러나왔던 노래였는데
계속 듣다 보니까 태국어는 잘 모르지만 멜로디는 너무 좋았어요^^
한국 돌아와서 계속 찾아보는데 못찾겠는데
결국 태국여자친구가 한국에 어학당 다니려고 들어와서 여자친구가 알려줘서 드디어 노래를 찾았네요^^ 
노래 너무 좋아요~",2024-05-26T10:45:17Z,ko
419,2024-06-30T13:41:18Z,@solbisaw3962,WtcKJtwMD2E,태국 노래 좋아서 감사해용~~,2024-06-30T13:41:18Z,ko
420,2024-07-08T15:40:29Z,@김민철-b8j,WtcKJtwMD2E,"@@solbisaw3962 아직 제가 태국어를 잘 몰라서 정확한 가사는 잘 모르지만...
주로 여자친구랑 장거리 여행갈때 계속 태국 노래만 틀어 놓는데 
계속 듣다보면 오히려 흥이나서 신나고 좋더라구요^^",2024-07-08T15:40:29Z,ko
421,2024-05-25T21:03:29Z,@it_sB3N,WtcKJtwMD2E,"Oh god I've been listening to this song for weeks now. I knew it because someone translated it. It's apparently 3:30 am rn and I wanna cry so bad. Bro, this song is just so good",2024-05-25T21:03:29Z,en
422,2024-05-25T19:45:04Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,ป้องกันภัยสิบทิศ😂❤,2024-05-25T19:45:04Z,th
423,2024-05-25T19:44:25Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,บ้านมีให้หยุด❤,2024-05-25T19:44:25Z,th
424,2024-05-25T19:43:47Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,ขอ ให้สุขภาพแข็งแรง กลับดัง เดิม ผมรอ ออกไปแล้ว กัน จายเละ😢😮,2024-05-25T19:43:47Z,th
425,2024-05-25T19:42:17Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,สารวัตร เจ้ดาเอาอีก ออกตรวจตรา😂❤,2024-05-25T19:42:17Z,th
426,2024-05-25T08:48:27Z,@CharcoalPanwa,WtcKJtwMD2E,ไม่ได้ค่า อยากอยู่คนเดียว ไม่อยากอยู่กับใคร,2024-05-25T08:48:27Z,th
427,2024-05-25T03:17:59Z,@puthai9175,WtcKJtwMD2E,.,2024-05-25T03:17:59Z,Other
428,2024-05-24T10:48:11Z,@apisitb.9735,WtcKJtwMD2E,ดาวหางจะมาอีกทีปีไหนครับ,2024-05-24T10:48:11Z,th
429,2024-06-01T10:00:52Z,@พิพฌน์พงษ์พ์นธ์หินกอง,WtcKJtwMD2E,38ปีรอเลย,2024-06-01T10:00:52Z,th
430,2024-05-22T17:35:28Z,@kumaaa3550,WtcKJtwMD2E,อยากบอกว่าแต่งเพลงนี้ได้เก่งมากค่ะ +ร้องเพราะด้วย ทั้งคนมีแฟนทั้งคนโสดก็ฟังได้ ถ้ามีแฟนก็ได้อารมณ์ที่อบอวลไปด้วยความรัก แต่ถ้าเราโสดก็รู้สึกความรักมันเป็นสิ่งสวยงามจริงๆค่ะ นึกภาพว่าถ้ามีแฟนได้โรแมนติกเหมือนกับเพลงคงโชคดีมากๆเลย❤,2024-05-22T17:35:28Z,th
431,2024-05-22T13:29:26Z,@Filmminor-i9p,WtcKJtwMD2E,กลับมาฟัง เพลงแค่8 เดือนยังไม่ถึงปี ทำไมรู้สักเหมือนออกมานานแล้วนะ โลกหมุนไวจริงๆ,2024-05-22T13:29:26Z,th
432,2024-05-22T09:19:42Z,@dhjfbdhhbd5338,WtcKJtwMD2E,😁,2024-05-22T09:19:42Z,Other
433,2024-05-22T08:19:44Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,"หายดื้อ ซน เกเรเข้าไปอีก นิ่งไปเลย ไอ้เนเพี้ยน มันแกล้ง บ้า
เพี้ยน หลุดรั่ว แต่กินยา นอนสบายดีครับ ขออภัยครับ เน❤
รัก นะ😂❤🎉 ความรักทุกคน",2024-05-22T08:19:44Z,th
434,2024-05-20T13:00:37Z,@กรรณิการ์จันทร์ต้น-ค9ฟ,WtcKJtwMD2E,ฟังจนร้องได้แล้ววถ้าฉันเบื่อก็จะฟังเพลงนี้ครายเบื่อไปเลย❤,2024-05-20T13:00:37Z,th
435,2024-05-20T12:59:05Z,@กรรณิการ์จันทร์ต้น-ค9ฟ,WtcKJtwMD2E,ฟังตลอดเลยตอนทำาการบ้านตอนนอนดูโทรศัพท์ตอนเย็นฟังตลอดเลยเป็นเพลงโปรดของฉันเลยนะ😢,2024-05-20T12:59:05Z,th
436,2024-05-20T10:52:32Z,@dndaonuea,WtcKJtwMD2E,ชอบเพลงนี้มากค่ะะะ ร้องทุกวันเลยยย,2024-05-20T10:52:32Z,th
437,2024-05-20T02:16:05Z,@pjo3390,WtcKJtwMD2E,😃,2024-05-20T02:16:05Z,Other
438,2024-05-18T00:07:18Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,แอบหนี ไอ้เน ออกไป ซนอีกแล้ว ขี้เกียดเลี้ยงไอ เน แม่ดา ดื้อ ชอบเที่ยวผับ ๆ,2024-05-18T00:07:18Z,th
439,2024-05-18T00:02:21Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,สมองจะระเบิด,2024-05-18T00:02:21Z,th
440,2024-05-17T23:46:21Z,@pornpormsukpanyanon6923,WtcKJtwMD2E,👍👍,2024-05-17T23:46:21Z,Other
441,2024-05-17T17:19:24Z,@ploynisasang4641,WtcKJtwMD2E,ชอบเพลงนี้มาก ซึ้งกินใจ โรแมนติกมากๆ❤😊,2024-05-17T17:19:24Z,th
442,2024-05-17T14:13:10Z,@ธนวัฒน์นําสวัสดิ์-ฉ6ง,WtcKJtwMD2E,ว้าว,2024-05-17T14:13:10Z,th
443,2024-05-17T09:27:20Z,@nicolasao1987,WtcKJtwMD2E,👍,2024-05-17T09:27:20Z,Other
444,2024-05-17T04:37:31Z,@maryannt.8577,WtcKJtwMD2E,"The first time I heard this song was when a Thai celeb sang it on stage. She's Marissa and I fell in love with this song immediately. Though I didn't understand the lyrics before because I am Filipino - but I feel it deeply and I was touched and moved by it.  It feels like the music spoke directly into my soul and suddenly have an idea what this song is all about and it feels like being in a safe place where my heart resides like home (very reassuring love). When I saw the lyrics, I was more amazed, it is beautiful.... I realized that it's been around for several months already. It's kind of new but feeling nostalgic about this song. 

They say, "" 'When you're happy, you enjoy the music but when you're sad, you understand the lyrics.' - Frank Ocean 
But in this case (foreign language)...... It talks directly to your subconscious mind and emotions and this proves that music transcends all language barriers.

Bright Vachirawit also sang this and a lot of other Thai celebs. I don't know but I somewhat remember Side A band. 😊 

To Fellow Fellow, thank you for creating this wonderful song. It's been a while since I felt this to a song (The Feels). I hope to hear more songs from you. This is my new favourite song 🙏🤗💕💖🎉🌿",2024-05-17T04:37:31Z,en
445,2024-05-17T03:38:03Z,@bigoliveclub.165,WtcKJtwMD2E,เพราะเกินคำบรรยาย 🥰🥰🥰,2024-05-17T03:38:03Z,th
446,2024-05-16T13:24:53Z,@niwatpiewlee4699,WtcKJtwMD2E,ตอนนี้ 54 แล้ว จะได้เห็นมั้ยเนี่ย ดาวหางนั้น😅😅😅,2024-05-16T13:24:53Z,th
447,2024-05-16T04:53:54Z,@ZXC-x5s,WtcKJtwMD2E,H,2024-05-16T04:53:54Z,vi
448,2024-05-15T23:59:34Z,@JrHolylights,WtcKJtwMD2E,ความหมายดีย์,2024-05-15T23:59:34Z,th
449,2024-05-14T22:30:28Z,@_s1_channal615,WtcKJtwMD2E,❤️,2024-05-14T22:30:28Z,Other
450,2024-05-14T11:47:35Z,@wattanarunnapat7482,WtcKJtwMD2E,"แล้วเธอก็เปิดตัวเขาทั้งๆที่เรา...
มาก่อนอะนะ เกลียดที่เธอดูภูมิใจกับแฟนใหม่มากๆเลย....",2024-05-14T11:47:35Z,th
451,2024-05-13T16:24:20Z,@yod9995,WtcKJtwMD2E,เพลงนี้ทำให้ผมคิดถึงผู้หญิงคนนึง แต่เราต้องอยู่ห่างกันคนละซีกโลก❤...,2024-05-13T16:24:20Z,th
452,2024-05-12T10:57:22Z,@ประภาพร-บ5ฆ,WtcKJtwMD2E,เพราะค่ะ,2024-05-12T10:57:22Z,th
453,2024-05-11T18:58:32Z,@giselzarate7032,WtcKJtwMD2E,Me encanta la canción 😍,2024-05-11T18:58:32Z,es
454,2024-05-11T13:25:27Z,@ฉวีเพ็ญแซ่เจีย,WtcKJtwMD2E,เป็นเพลงรักที่เศร้าใจ,2024-05-11T13:25:27Z,th
455,2024-05-10T18:17:33Z,@Sk8station_88,WtcKJtwMD2E,"สมมุติว่ารักกันตอน 20 และเราจะจูบกันให้ได้ล้านครั้งตลอดชีวิตที่เหลือ น่าจะต้องจูบกันเฉลี่ยวันละ 46 ครั้ง เรียกว่าปากเปื่อยเลยทีเดียวครับ 
***เพลงเพราะมากครับ ฟังซ้ำหลายรอบมากเลย***",2024-05-10T18:19:47Z,th
456,2024-05-09T17:19:28Z,@tecnospark8c209,WtcKJtwMD2E,"รักแค่ไหนก็เป็น,.ได้แค่ ....🫥",2024-05-09T17:19:28Z,th
457,2024-05-09T15:03:10Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,ผมยังรอ อยู่ครับ เธอที่ให้สัญญา ถ้าเธอ รอก็ จะกลับมา❤นบแนมมั้ยฮ่ะ เขิน😂😂😂😂❤ไม่หลับเพราะรอครับ Nay ขออภัยครับ,2024-05-09T15:03:10Z,th
458,2024-05-09T14:59:20Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,เอ่ คนไหนน่ะ ดาวหางฮัลเลย์ อยู่กลัษป์หนึ่งแล้ว มาจุติฟรี มันเป็นใคร ขออภัยด้วยครับ❤,2024-05-09T14:59:20Z,th
459,2024-05-09T14:50:19Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,"คนนี้ งงจัง สาว พูด เค้าน่ารักนะ หนูไม่รู้ทั้งแม่สาว ลูก 3:40 ไม่รู้
คนไหนเป็นแม่ คนไหนเป็นลูก
แม่ผมได้สา มี หนุ่ม วัยรุ่นเรียก ลุง 
โธ่ ขับรถดีหน่อย ล้อเล่นนะครับ😂 3:40",2024-05-09T14:50:19Z,th
460,2024-05-09T14:53:01Z,@นายหัสดาเจริญสุข-ธ8ณ,WtcKJtwMD2E,จราจร ตะ เบะ หยุดรถตามกฎหมายอาญามาตรานี้ให้เพื่อนสมาชิกโดยเฉพาะการนำเสนอข้อมูลจากท่านผู้อ่านทุกท่านครับ,2024-05-09T14:53:01Z,th
461,2024-05-09T04:53:13Z,@Grandergod,WtcKJtwMD2E,"จากวันนั้นฉันก็มองโลกไม่เหมือนเดิม
สิ่งที่สวยงามในชีวิตพบเจอ
คงไม่เหลือคุณค่าอีกแล้ว ถูกมาแทนด้วยดวงตาคู่นั้นของเธอ
ปฏิทินจากนี้มีไว้เพื่อนับวัน
นาฬิกามีไว้เฝ้าคอยนับนาที
ของชีวิตฉันนับต่อจากนี้ ที่จะมีไว้เพื่อเธอเท่านั้น

ขออยู่ในชีวิตที่เหลือของเธอได้ไหม
อยากลืมตาแล้วได้พบเธอจนวันสุดท้าย
อยากเป็นคนที่ได้นอนดูดาวข้างเธออีกหมื่นวัน
และเอนไปจุมพิตเธอซักล้านครั้ง
อยู่กับฉันไปนานๆ นะเธอ

ยังมีเพลงรักเป็นพันบทเพลงรอแชร์ให้เธอได้ฟัง
ยังมีอีกหลายทริปที่เรานั้นยังต้องไปเที่ยวด้วยกัน
ไม่รวมอีกเรื่องที่ยังสำคัญ ลูกเราที่สักวันจะเกิดมา
ด้วยพันธสัญญาความรักของเรา

และมีดาวหางดวงนึงที่ยังโคจรในอวกาศ
ในช่วงชีวิตจะมีหนึ่งครั้งที่มองเห็นได้ด้วยตา
ดาวที่ฉันยังไม่เคยเห็นมาก่อน
ขอให้ถึงวันนั้น
ได้มีเธอรอดูมันด้วยกันกับฉัน",2024-05-09T04:53:13Z,th
462,2024-05-08T15:18:01Z,@khunboyza8383,WtcKJtwMD2E,ดนตรีแนวอิเล็กโทรนิค เทคโนแดนซ์ ย้อนยุค ฟังกีปีก็ล้ำสมัยไพเราะ,2024-05-08T15:20:32Z,th
463,2024-05-08T14:39:29Z,@MoonWinter-xz8ti,WtcKJtwMD2E,ดนตรี ละมุน บทเพลงเนื้อหามีความหมายดี เหมือน ราวกับว่า  การรอคอย ที่ยังไม่รู้จุดหมาย แต่  รอด้วยความหวัง ที่มันจะเกิดขึ้นจิงๆ  บาดแผลบางแผล ที่ใครๆก็รักษาได้ แต่มัน ไม่มีวันหาย แต่ รอ เพราะรู้ว่า จะมีคนคนนึง ที่เค้าจะรักษามันให้หายได้  เพียงแค่ เค้าเท่านั้น  😊 ตอนนี้เค้าคงหนีเข้าป่าไปเก็บบัวหิมะ บนเขาเหลียงซาน เพื่อมารักษา เรา 😂 แน่ๆ  คิดบวก,2024-05-08T14:39:29Z,th
464,2024-05-07T15:49:14Z,@manu_PoohPavel_Italy,WtcKJtwMD2E,so beautiful 💖💖💖💖💖,2024-05-07T15:49:14Z,ro
465,2024-05-07T10:16:02Z,@kratuckrattika9541,WtcKJtwMD2E,.,2024-05-07T10:16:02Z,Other
